result,center,east,south_east,south
TOP_EMPTY_SOUTHSTAIRNFULL,StairE,StairS,Wall,StairN
TOP_EMPTY,StairE,StairS,Wall,StairS
TOP_EMPTY_SOUTHSTAIREFULL,StairE,StairS,Wall,StairE
TOP_EMPTY_SOUTHSTAIRW,StairE,StairS,Wall,StairW
TOP_EMPTY,StairE,StairS,Door,Empty
TOP_EMPTY_SOUTHWALLCORNER,StairE,StairS,Door,Wall
TOP_EMPTY,StairE,StairS,Door,Door
TOP_EMPTY_SOUTHSTAIRN,StairE,StairS,Door,StairN
TOP_EMPTY,StairE,StairS,Door,StairS
TOP_EMPTY_SOUTHSTAIREFULL,StairE,StairS,Door,StairE
TOP_EMPTY_SOUTHSTAIRW,StairE,StairS,Door,StairW
TOP_EMPTY,StairE,StairS,StairN,Empty
TOP_EMPTY_SOUTHWALLCORNER_SOUTHEASTSTAIRN,StairE,StairS,StairN,Wall
TOP_EMPTY,StairE,StairS,StairN,Door
TOP_EMPTY_SOUTHSTAIRNFULL,StairE,StairS,StairN,StairN
TOP_EMPTY,StairE,StairS,StairN,StairS
TOP_EMPTY_SOUTHSTAIREFULL,StairE,StairS,StairN,StairE
TOP_EMPTY_SOUTHSTAIRW,StairE,StairS,StairN,StairW
TOP_EMPTY,StairE,StairS,StairS,Empty
TOP_EMPTY_SOUTHWALLCORNER,StairE,StairS,StairS,Wall
TOP_EMPTY,StairE,StairS,StairS,Door
TOP_EMPTY_SOUTHSTAIRN,StairE,StairS,StairS,StairN
TOP_EMPTY,StairE,StairS,StairS,StairS
TOP_EMPTY_SOUTHSTAIREFULL,StairE,StairS,StairS,StairE
TOP_EMPTY_SOUTHSTAIRW,StairE,StairS,StairS,StairW
TOP_EMPTY,StairE,StairS,StairE,Empty
TOP_EMPTY_SOUTHWALLCORNER,StairE,StairS,StairE,Wall
TOP_EMPTY,StairE,StairS,StairE,Door
TOP_EMPTY_SOUTHSTAIRN,StairE,StairS,StairE,StairN
TOP_EMPTY,StairE,StairS,StairE,StairS
TOP_EMPTY_SOUTHSTAIREFULL,StairE,StairS,StairE,StairE
TOP_EMPTY_SOUTHSTAIRW,StairE,StairS,StairE,StairW
TOP_EMPTY_SOUTHEASTSTAIRW,StairE,StairS,StairW,Empty
TOP_EMPTY_SOUTHWALLHORIZONTAL,StairE,StairS,StairW,Wall
TOP_EMPTY_SOUTHEASTSTAIRW,StairE,StairS,StairW,Door
TOP_EMPTY_SOUTHSTAIRN_SOUTHEASTSTAIRW,StairE,StairS,StairW,StairN
TOP_EMPTY_SOUTHEASTSTAIRW,StairE,StairS,StairW,StairS
TOP_EMPTY_SOUTHSTAIREFULL_SOUTHEASTSTAIRW,StairE,StairS,StairW,StairE
TOP_EMPTY_SOUTHSTAIRW_SOUTHEASTSTAIRW,StairE,StairS,StairW,StairW
TOP_EMPTY,StairE,StairE,Empty,Empty
TOP_EMPTY_SOUTHWALLCORNER,StairE,StairE,Empty,Wall
TOP_EMPTY,StairE,StairE,Empty,Door
TOP_EMPTY_SOUTHSTAIRN,StairE,StairE,Empty,StairN
TOP_EMPTY,StairE,StairE,Empty,StairS
TOP_EMPTY_SOUTHSTAIREFULL,StairE,StairE,Empty,StairE
TOP_EMPTY_SOUTHSTAIRW,StairE,StairE,Empty,StairW
TOP_EMPTY,StairE,StairE,Wall,Empty
TOP_EMPTY_SOUTHWALLHORIZONTAL,StairE,StairE,Wall,Wall
TOP_EMPTY,StairE,StairE,Wall,Door
TOP_EMPTY_SOUTHSTAIRNFULL,StairE,StairE,Wall,StairN
TOP_EMPTY,StairE,StairE,Wall,StairS
TOP_EMPTY_SOUTHSTAIREFULL,StairE,StairE,Wall,StairE
TOP_EMPTY_SOUTHSTAIRW,StairE,StairE,Wall,StairW
TOP_EMPTY,StairE,StairE,Door,Empty
TOP_EMPTY_SOUTHWALLCORNER,StairE,StairE,Door,Wall
TOP_EMPTY,StairE,StairE,Door,Door
TOP_EMPTY_SOUTHSTAIRN,StairE,StairE,Door,StairN
TOP_EMPTY,StairE,StairE,Door,StairS
TOP_EMPTY_SOUTHSTAIREFULL,StairE,StairE,Door,StairE
TOP_EMPTY_SOUTHSTAIRW,StairE,StairE,Door,StairW
TOP_EMPTY,StairE,StairE,StairN,Empty
TOP_EMPTY_SOUTHWALLCORNER_SOUTHEASTSTAIRN,StairE,StairE,StairN,Wall
TOP_EMPTY,StairE,StairE,StairN,Door
TOP_EMPTY_SOUTHSTAIRNFULL,StairE,StairE,StairN,StairN
TOP_EMPTY,StairE,StairE,StairN,StairS
TOP_EMPTY_SOUTHSTAIREFULL,StairE,StairE,StairN,StairE
TOP_EMPTY_SOUTHSTAIRW,StairE,StairE,StairN,StairW
TOP_EMPTY,StairE,StairE,StairS,Empty
TOP_EMPTY_SOUTHWALLCORNER,StairE,StairE,StairS,Wall
TOP_EMPTY,StairE,StairE,StairS,Door
TOP_EMPTY_SOUTHSTAIRN,StairE,StairE,StairS,StairN
TOP_EMPTY,StairE,StairE,StairS,StairS
TOP_EMPTY_SOUTHSTAIREFULL,StairE,StairE,StairS,StairE
TOP_EMPTY_SOUTHSTAIRW,StairE,StairE,StairS,StairW
TOP_EMPTY,StairE,StairE,StairE,Empty
TOP_EMPTY_SOUTHWALLCORNER,StairE,StairE,StairE,Wall
TOP_EMPTY,StairE,StairE,StairE,Door
TOP_EMPTY_SOUTHSTAIRN,StairE,StairE,StairE,StairN
TOP_EMPTY,StairE,StairE,StairE,StairS
TOP_EMPTY_SOUTHSTAIREFULL,StairE,StairE,StairE,StairE
TOP_EMPTY_SOUTHSTAIRW,StairE,StairE,StairE,StairW
TOP_EMPTY_SOUTHEASTSTAIRW,StairE,StairE,StairW,Empty
TOP_EMPTY_SOUTHWALLHORIZONTAL,StairE,StairE,StairW,Wall
TOP_EMPTY_SOUTHEASTSTAIRW,StairE,StairE,StairW,Door
TOP_EMPTY_SOUTHSTAIRN_SOUTHEASTSTAIRW,StairE,StairE,StairW,StairN
TOP_EMPTY_SOUTHEASTSTAIRW,StairE,StairE,StairW,StairS
TOP_EMPTY_SOUTHSTAIREFULL_SOUTHEASTSTAIRW,StairE,StairE,StairW,StairE
TOP_EMPTY_SOUTHSTAIRW_SOUTHEASTSTAIRW,StairE,StairE,StairW,StairW
TOP_EMPTY_EASTSTAIRW,StairE,StairW,Empty,Empty
TOP_EMPTY_SOUTHWALLCORNER_EASTSTAIRW,StairE,StairW,Empty,Wall
TOP_EMPTY_EASTSTAIRW,StairE,StairW,Empty,Door
TOP_EMPTY_SOUTHSTAIRN_EASTSTAIRW,StairE,StairW,Empty,StairN
TOP_EMPTY_EASTSTAIRW,StairE,StairW,Empty,StairS
TOP_EMPTY_SOUTHSTAIREFULL_EASTSTAIRW,StairE,StairW,Empty,StairE
TOP_EMPTY_SOUTHSTAIRW_EASTSTAIRW,StairE,StairW,Empty,StairW
TOP_EMPTY_EASTSTAIRWFULL,StairE,StairW,Wall,Empty
TOP_EMPTY_SOUTHWALLHORIZONTAL_EASTSTAIRWFULL,StairE,StairW,Wall,Wall
TOP_EMPTY_EASTSTAIRWFULL,StairE,StairW,Wall,Door
TOP_EMPTY_SOUTHSTAIRNFULL_EASTSTAIRWFULL,StairE,StairW,Wall,StairN
TOP_EMPTY_EASTSTAIRWFULL,StairE,StairW,Wall,StairS
TOP_EMPTY_SOUTHSTAIREFULL_EASTSTAIRWFULL,StairE,StairW,Wall,StairE
TOP_EMPTY_SOUTHSTAIRW_EASTSTAIRWFULL,StairE,StairW,Wall,StairW
TOP_EMPTY_EASTSTAIRW,StairE,StairW,Door,Empty
TOP_EMPTY_SOUTHWALLCORNER_EASTSTAIRW,StairE,StairW,Door,Wall
TOP_EMPTY_EASTSTAIRW,StairE,StairW,Door,Door
TOP_EMPTY_SOUTHSTAIRN_EASTSTAIRW,StairE,StairW,Door,StairN
TOP_EMPTY_EASTSTAIRW,StairE,StairW,Door,StairS
TOP_EMPTY_SOUTHSTAIREFULL_EASTSTAIRW,StairE,StairW,Door,StairE
TOP_EMPTY_SOUTHSTAIRW_EASTSTAIRW,StairE,StairW,Door,StairW
TOP_EMPTY_EASTSTAIRW,StairE,StairW,StairN,Empty
TOP_EMPTY_SOUTHWALLCORNER_SOUTHEASTSTAIRN_EASTSTAIRW,StairE,StairW,StairN,Wall
TOP_EMPTY_EASTSTAIRW,StairE,StairW,StairN,Door
TOP_EMPTY_SOUTHSTAIRNFULL_SOUTHEASTSTAIRN_EASTSTAIRW,StairE,StairW,StairN,StairN
TOP_EMPTY_EASTSTAIRW,StairE,StairW,StairN,StairS
TOP_EMPTY_SOUTHSTAIREFULL_EASTSTAIRW,StairE,StairW,StairN,StairE
TOP_EMPTY_SOUTHSTAIRW_EASTSTAIRW,StairE,StairW,StairN,StairW
TOP_EMPTY_EASTSTAIRW,StairE,StairW,StairS,Empty
TOP_EMPTY_SOUTHWALLCORNER_EASTSTAIRW,StairE,StairW,StairS,Wall
TOP_EMPTY_EASTSTAIRW,StairE,StairW,StairS,Door
TOP_EMPTY_SOUTHSTAIRN_EASTSTAIRW,StairE,StairW,StairS,StairN
TOP_EMPTY_EASTSTAIRW,StairE,StairW,StairS,StairS
TOP_EMPTY_SOUTHSTAIREFULL_EASTSTAIRW,StairE,StairW,StairS,StairE
TOP_EMPTY_SOUTHSTAIRW_EASTSTAIRW,StairE,StairW,StairS,StairW
TOP_EMPTY_EASTSTAIRW,StairE,StairW,StairE,Empty
TOP_EMPTY_SOUTHWALLCORNER_EASTSTAIRW,StairE,StairW,StairE,Wall
TOP_EMPTY_EASTSTAIRW,StairE,StairW,StairE,Door
TOP_EMPTY_SOUTHSTAIRN_EASTSTAIRW,StairE,StairW,StairE,StairN
TOP_EMPTY_EASTSTAIRW,StairE,StairW,StairE,StairS
TOP_EMPTY_SOUTHSTAIREFULL_EASTSTAIRW,StairE,StairW,StairE,StairE
TOP_EMPTY_SOUTHSTAIRW_EASTSTAIRW,StairE,StairW,StairE,StairW
TOP_EMPTY_EASTSTAIRWFULL,StairE,StairW,StairW,Empty
TOP_EMPTY_SOUTHWALLHORIZONTAL_EASTSTAIRWFULL,StairE,StairW,StairW,Wall
TOP_EMPTY_EASTSTAIRWFULL,StairE,StairW,StairW,Door
TOP_EMPTY_SOUTHSTAIRNFULL_EASTSTAIRWFULL,StairE,StairW,StairW,StairN
TOP_EMPTY_EASTSTAIRWFULL,StairE,StairW,StairW,StairS
TOP_EMPTY_SOUTHSTAIREFULL_EASTSTAIRWFULL,StairE,StairW,StairW,StairE
TOP_EMPTY_SOUTHSTAIRW_EASTSTAIRWFULL,StairE,StairW,StairW,StairW
TOP_EMPTY,StairW,Empty,Empty,Empty
TOP_EMPTY_SOUTHWALLCORNER,StairW,Empty,Empty,Wall
TOP_EMPTY,StairW,Empty,Empty,Door
TOP_EMPTY_SOUTHSTAIRN,StairW,Empty,Empty,StairN
TOP_EMPTY,StairW,Empty,Empty,StairS
TOP_EMPTY_SOUTHSTAIRE,StairW,Empty,Empty,StairE
TOP_EMPTY_SOUTHSTAIRWFULL,StairW,Empty,Empty,StairW
TOP_EMPTY,StairW,Empty,Wall,Empty
TOP_EMPTY_SOUTHWALLHORIZONTAL,StairW,Empty,Wall,Wall
TOP_EMPTY,StairW,Empty,Wall,Door
TOP_EMPTY_SOUTHSTAIRNFULL,StairW,Empty,Wall,StairN
TOP_EMPTY,StairW,Empty,Wall,StairS
TOP_EMPTY_SOUTHSTAIRE,StairW,Empty,Wall,StairE
TOP_EMPTY_SOUTHSTAIRWFULL,StairW,Empty,Wall,StairW
TOP_EMPTY,StairW,Empty,Door,Empty
TOP_EMPTY_SOUTHWALLCORNER,StairW,Empty,Door,Wall
TOP_EMPTY,StairW,Empty,Door,Door
TOP_EMPTY_SOUTHSTAIRN,StairW,Empty,Door,StairN
TOP_EMPTY,StairW,Empty,Door,StairS
TOP_EMPTY_SOUTHSTAIRE,StairW,Empty,Door,StairE
TOP_EMPTY_SOUTHSTAIRWFULL,StairW,Empty,Door,StairW
TOP_EMPTY,StairW,Empty,StairN,Empty
TOP_EMPTY_SOUTHWALLCORNER_SOUTHEASTSTAIRN,StairW,Empty,StairN,Wall
TOP_EMPTY,StairW,Empty,StairN,Door
TOP_EMPTY_SOUTHSTAIRNFULL,StairW,Empty,StairN,StairN
TOP_EMPTY,StairW,Empty,StairN,StairS
TOP_EMPTY_SOUTHSTAIRE,StairW,Empty,StairN,StairE
TOP_EMPTY_SOUTHSTAIRWFULL,StairW,Empty,StairN,StairW
TOP_EMPTY,StairW,Empty,StairS,Empty
TOP_EMPTY_SOUTHWALLCORNER,StairW,Empty,StairS,Wall
TOP_EMPTY,StairW,Empty,StairS,Door
TOP_EMPTY_SOUTHSTAIRN,StairW,Empty,StairS,StairN
TOP_EMPTY,StairW,Empty,StairS,StairS
TOP_EMPTY_SOUTHSTAIRE,StairW,Empty,StairS,StairE
TOP_EMPTY_SOUTHSTAIRWFULL,StairW,Empty,StairS,StairW
TOP_EMPTY,StairW,Empty,StairE,Empty
TOP_EMPTY_SOUTHWALLCORNER,StairW,Empty,StairE,Wall
TOP_EMPTY,StairW,Empty,StairE,Door
TOP_EMPTY_SOUTHSTAIRN,StairW,Empty,StairE,StairN
TOP_EMPTY,StairW,Empty,StairE,StairS
TOP_EMPTY_SOUTHSTAIRE,StairW,Empty,StairE,StairE
TOP_EMPTY_SOUTHSTAIRWFULL,StairW,Empty,StairE,StairW
TOP_EMPTY_SOUTHEASTSTAIRW,StairW,Empty,StairW,Empty
TOP_EMPTY_SOUTHWALLHORIZONTAL,StairW,Empty,StairW,Wall
TOP_EMPTY_SOUTHEASTSTAIRW,StairW,Empty,StairW,Door
TOP_EMPTY_SOUTHSTAIRN_SOUTHEASTSTAIRW,StairW,Empty,StairW,StairN
TOP_EMPTY_SOUTHEASTSTAIRW,StairW,Empty,StairW,StairS
TOP_EMPTY_SOUTHSTAIRE_SOUTHEASTSTAIRW,StairW,Empty,StairW,StairE
TOP_EMPTY_SOUTHSTAIRWFULL_SOUTHEASTSTAIRW,StairW,Empty,StairW,StairW
TOP_EMPTY,StairW,Wall,Empty,Empty
TOP_EMPTY_SOUTHWALLCORNER,StairW,Wall,Empty,Wall
TOP_EMPTY,StairW,Wall,Empty,Door
TOP_EMPTY_SOUTHSTAIRN,StairW,Wall,Empty,StairN
TOP_EMPTY,StairW,Wall,Empty,StairS
TOP_EMPTY_SOUTHSTAIRE,StairW,Wall,Empty,StairE
TOP_EMPTY_SOUTHSTAIRWFULL,StairW,Wall,Empty,StairW
TOP_EMPTY,StairW,Wall,Wall,Empty
TOP_EMPTY_SOUTHWALLHORIZONTAL,StairW,Wall,Wall,Wall
TOP_EMPTY,StairW,Wall,Wall,Door
TOP_EMPTY_SOUTHSTAIRNFULL,StairW,Wall,Wall,StairN
TOP_EMPTY,StairW,Wall,Wall,StairS
TOP_EMPTY_SOUTHSTAIRE,StairW,Wall,Wall,StairE
TOP_EMPTY_SOUTHSTAIRWFULL,StairW,Wall,Wall,StairW
TOP_EMPTY,StairW,Wall,Door,Empty
TOP_EMPTY_SOUTHWALLCORNER,StairW,Wall,Door,Wall
TOP_EMPTY,StairW,Wall,Door,Door
TOP_EMPTY_SOUTHSTAIRN,StairW,Wall,Door,StairN
TOP_EMPTY,StairW,Wall,Door,StairS
TOP_EMPTY_SOUTHSTAIRE,StairW,Wall,Door,StairE
TOP_EMPTY_SOUTHSTAIRWFULL,StairW,Wall,Door,StairW
TOP_EMPTY,StairW,Wall,StairN,Empty
TOP_EMPTY_SOUTHWALLCORNER_SOUTHEASTSTAIRN,StairW,Wall,StairN,Wall
TOP_EMPTY,StairW,Wall,StairN,Door
TOP_EMPTY_SOUTHSTAIRNFULL,StairW,Wall,StairN,StairN
TOP_EMPTY,StairW,Wall,StairN,StairS
TOP_EMPTY_SOUTHSTAIRE,StairW,Wall,StairN,StairE
TOP_EMPTY_SOUTHSTAIRWFULL,StairW,Wall,StairN,StairW
TOP_EMPTY,StairW,Wall,StairS,Empty
TOP_EMPTY_SOUTHWALLCORNER,StairW,Wall,StairS,Wall
TOP_EMPTY,StairW,Wall,StairS,Door
TOP_EMPTY_SOUTHSTAIRN,StairW,Wall,StairS,StairN
TOP_EMPTY,StairW,Wall,StairS,StairS
TOP_EMPTY_SOUTHSTAIRE,StairW,Wall,StairS,StairE
TOP_EMPTY_SOUTHSTAIRWFULL,StairW,Wall,StairS,StairW
TOP_EMPTY,StairW,Wall,StairE,Empty
TOP_EMPTY_SOUTHWALLCORNER,StairW,Wall,StairE,Wall
TOP_EMPTY,StairW,Wall,StairE,Door
TOP_EMPTY_SOUTHSTAIRN,StairW,Wall,StairE,StairN
TOP_EMPTY,StairW,Wall,StairE,StairS
TOP_EMPTY_SOUTHSTAIRE,StairW,Wall,StairE,StairE
TOP_EMPTY_SOUTHSTAIRWFULL,StairW,Wall,StairE,StairW
TOP_EMPTY_SOUTHEASTSTAIRWFULL,StairW,Wall,StairW,Empty
TOP_EMPTY_SOUTHWALLHORIZONTAL_SOUTHEASTSTAIRWFULL,StairW,Wall,StairW,Wall
TOP_EMPTY_SOUTHEASTSTAIRWFULL,StairW,Wall,StairW,Door
TOP_EMPTY_SOUTHSTAIRN_SOUTHEASTSTAIRWFULL,StairW,Wall,StairW,StairN
TOP_EMPTY_SOUTHEASTSTAIRWFULL,StairW,Wall,StairW,StairS
TOP_EMPTY_SOUTHSTAIRE_SOUTHEASTSTAIRWFULL,StairW,Wall,StairW,StairE
TOP_EMPTY_SOUTHSTAIRWFULL_SOUTHEASTSTAIRWFULL,StairW,Wall,StairW,StairW
TOP_EMPTY,StairW,Door,Empty,Empty
TOP_EMPTY_SOUTHWALLCORNER,StairW,Door,Empty,Wall
TOP_EMPTY,StairW,Door,Empty,Door
TOP_EMPTY_SOUTHSTAIRN,StairW,Door,Empty,StairN
TOP_EMPTY,StairW,Door,Empty,StairS
TOP_EMPTY_SOUTHSTAIRE,StairW,Door,Empty,StairE
TOP_EMPTY_SOUTHSTAIRWFULL,StairW,Door,Empty,StairW
TOP_EMPTY,StairW,Door,Wall,Empty
TOP_EMPTY_SOUTHWALLHORIZONTAL,StairW,Door,Wall,Wall
TOP_EMPTY,StairW,Door,Wall,Door
TOP_EMPTY_SOUTHSTAIRNFULL,StairW,Door,Wall,StairN
TOP_EMPTY,StairW,Door,Wall,StairS
TOP_EMPTY_SOUTHSTAIRE,StairW,Door,Wall,StairE
TOP_EMPTY_SOUTHSTAIRWFULL,StairW,Door,Wall,StairW
TOP_EMPTY,StairW,Door,Door,Empty
TOP_EMPTY_SOUTHWALLCORNER,StairW,Door,Door,Wall
TOP_EMPTY,StairW,Door,Door,Door
TOP_EMPTY_SOUTHSTAIRN,StairW,Door,Door,StairN
TOP_EMPTY,StairW,Door,Door,StairS
TOP_EMPTY_SOUTHSTAIRE,StairW,Door,Door,StairE
TOP_EMPTY_SOUTHSTAIRWFULL,StairW,Door,Door,StairW
TOP_EMPTY,StairW,Door,StairN,Empty
TOP_EMPTY_SOUTHWALLCORNER_SOUTHEASTSTAIRN,StairW,Door,StairN,Wall
TOP_EMPTY,StairW,Door,StairN,Door
TOP_EMPTY_SOUTHSTAIRNFULL,StairW,Door,StairN,StairN
TOP_EMPTY,StairW,Door,StairN,StairS
TOP_EMPTY_SOUTHSTAIRE,StairW,Door,StairN,StairE
TOP_EMPTY_SOUTHSTAIRWFULL,StairW,Door,StairN,StairW
TOP_EMPTY,StairW,Door,StairS,Empty
TOP_EMPTY_SOUTHWALLCORNER,StairW,Door,StairS,Wall
TOP_EMPTY,StairW,Door,StairS,Door
TOP_EMPTY_SOUTHSTAIRN,StairW,Door,StairS,StairN
TOP_EMPTY,StairW,Door,StairS,StairS
TOP_EMPTY_SOUTHSTAIRE,StairW,Door,StairS,StairE
TOP_EMPTY_SOUTHSTAIRWFULL,StairW,Door,StairS,StairW
TOP_EMPTY,StairW,Door,StairE,Empty
TOP_EMPTY_SOUTHWALLCORNER,StairW,Door,StairE,Wall
TOP_EMPTY,StairW,Door,StairE,Door
TOP_EMPTY_SOUTHSTAIRN,StairW,Door,StairE,StairN
TOP_EMPTY,StairW,Door,StairE,StairS
TOP_EMPTY_SOUTHSTAIRE,StairW,Door,StairE,StairE
TOP_EMPTY_SOUTHSTAIRWFULL,StairW,Door,StairE,StairW
TOP_EMPTY_SOUTHEASTSTAIRW,StairW,Door,StairW,Empty
TOP_EMPTY_SOUTHWALLHORIZONTAL,StairW,Door,StairW,Wall
TOP_EMPTY_SOUTHEASTSTAIRW,StairW,Door,StairW,Door
TOP_EMPTY_SOUTHSTAIRN_SOUTHEASTSTAIRW,StairW,Door,StairW,StairN
TOP_EMPTY_SOUTHEASTSTAIRW,StairW,Door,StairW,StairS
TOP_EMPTY_SOUTHSTAIRE_SOUTHEASTSTAIRW,StairW,Door,StairW,StairE
TOP_EMPTY_SOUTHSTAIRWFULL_SOUTHEASTSTAIRW,StairW,Door,StairW,StairW
TOP_EMPTY,StairW,StairN,Empty,Empty
TOP_EMPTY_SOUTHWALLCORNER,StairW,StairN,Empty,Wall
TOP_EMPTY,StairW,StairN,Empty,Door
TOP_EMPTY_SOUTHSTAIRN,StairW,StairN,Empty,StairN
TOP_EMPTY,StairW,StairN,Empty,StairS
TOP_EMPTY_SOUTHSTAIRE,StairW,StairN,Empty,StairE
TOP_EMPTY_SOUTHSTAIRWFULL,StairW,StairN,Empty,StairW
TOP_EMPTY,StairW,StairN,Wall,Empty
TOP_EMPTY_SOUTHWALLHORIZONTAL,StairW,StairN,Wall,Wall
TOP_EMPTY,StairW,StairN,Wall,Door
TOP_EMPTY_SOUTHSTAIRNFULL,StairW,StairN,Wall,StairN
TOP_EMPTY,StairW,StairN,Wall,StairS
TOP_EMPTY_SOUTHSTAIRE,StairW,StairN,Wall,StairE
TOP_EMPTY_SOUTHSTAIRWFULL,StairW,StairN,Wall,StairW
TOP_EMPTY,StairW,StairN,Door,Empty
TOP_EMPTY_SOUTHWALLCORNER,StairW,StairN,Door,Wall
TOP_EMPTY,StairW,StairN,Door,Door
TOP_EMPTY_SOUTHSTAIRN,StairW,StairN,Door,StairN
TOP_EMPTY,StairW,StairN,Door,StairS
TOP_EMPTY_SOUTHSTAIRE,StairW,StairN,Door,StairE
TOP_EMPTY_SOUTHSTAIRWFULL,StairW,StairN,Door,StairW
TOP_EMPTY,StairW,StairN,StairN,Empty
TOP_EMPTY_SOUTHWALLCORNER_SOUTHEASTSTAIRN,StairW,StairN,StairN,Wall
TOP_EMPTY,StairW,StairN,StairN,Door
TOP_EMPTY_SOUTHSTAIRNFULL,StairW,StairN,StairN,StairN
TOP_EMPTY,StairW,StairN,StairN,StairS
TOP_EMPTY_SOUTHSTAIRE,StairW,StairN,StairN,StairE
TOP_EMPTY_SOUTHSTAIRWFULL,StairW,StairN,StairN,StairW
TOP_EMPTY,StairW,StairN,StairS,Empty
TOP_EMPTY_SOUTHWALLCORNER,StairW,StairN,StairS,Wall
TOP_EMPTY,StairW,StairN,StairS,Door
TOP_EMPTY_SOUTHSTAIRN,StairW,StairN,StairS,StairN
TOP_EMPTY,StairW,StairN,StairS,StairS
TOP_EMPTY_SOUTHSTAIRE,StairW,StairN,StairS,StairE
TOP_EMPTY_SOUTHSTAIRWFULL,StairW,StairN,StairS,StairW
TOP_EMPTY,StairW,StairN,StairE,Empty
TOP_EMPTY_SOUTHWALLCORNER,StairW,StairN,StairE,Wall
TOP_EMPTY,StairW,StairN,StairE,Door
TOP_EMPTY_SOUTHSTAIRN,StairW,StairN,StairE,StairN
TOP_EMPTY,StairW,StairN,StairE,StairS
TOP_EMPTY_SOUTHSTAIRE,StairW,StairN,StairE,StairE
TOP_EMPTY_SOUTHSTAIRWFULL,StairW,StairN,StairE,StairW
TOP_EMPTY_SOUTHEASTSTAIRW,StairW,StairN,StairW,Empty
TOP_EMPTY_SOUTHWALLHORIZONTAL,StairW,StairN,StairW,Wall
TOP_EMPTY_SOUTHEASTSTAIRW,StairW,StairN,StairW,Door
TOP_EMPTY_SOUTHSTAIRN_SOUTHEASTSTAIRW,StairW,StairN,StairW,StairN
TOP_EMPTY_SOUTHEASTSTAIRW,StairW,StairN,StairW,StairS
TOP_EMPTY_SOUTHSTAIRE_SOUTHEASTSTAIRW,StairW,StairN,StairW,StairE
TOP_EMPTY_SOUTHSTAIRWFULL_SOUTHEASTSTAIRW,StairW,StairN,StairW,StairW
TOP_EMPTY,StairW,StairS,Empty,Empty
TOP_EMPTY_SOUTHWALLCORNER,StairW,StairS,Empty,Wall
TOP_EMPTY,StairW,StairS,Empty,Door
TOP_EMPTY_SOUTHSTAIRN,StairW,StairS,Empty,StairN
TOP_EMPTY,StairW,StairS,Empty,StairS
TOP_EMPTY_SOUTHSTAIRE,StairW,StairS,Empty,StairE
TOP_EMPTY_SOUTHSTAIRWFULL,StairW,StairS,Empty,StairW
TOP_EMPTY,StairW,StairS,Wall,Empty
TOP_EMPTY_SOUTHWALLHORIZONTAL,StairW,StairS,Wall,Wall
TOP_EMPTY,StairW,StairS,Wall,Door
TOP_EMPTY_SOUTHSTAIRNFULL,StairW,StairS,Wall,StairN
TOP_EMPTY,StairW,StairS,Wall,StairS
TOP_EMPTY_SOUTHSTAIRE,StairW,StairS,Wall,StairE
TOP_EMPTY_SOUTHSTAIRWFULL,StairW,StairS,Wall,StairW
TOP_EMPTY,StairW,StairS,Door,Empty
TOP_EMPTY_SOUTHWALLCORNER,StairW,StairS,Door,Wall
TOP_EMPTY,StairW,StairS,Door,Door
TOP_EMPTY_SOUTHSTAIRN,StairW,StairS,Door,StairN
TOP_EMPTY,StairW,StairS,Door,StairS
TOP_EMPTY_SOUTHSTAIRE,StairW,StairS,Door,StairE
TOP_EMPTY_SOUTHSTAIRWFULL,StairW,StairS,Door,StairW
TOP_EMPTY,StairW,StairS,StairN,Empty
TOP_EMPTY_SOUTHWALLCORNER_SOUTHEASTSTAIRN,StairW,StairS,StairN,Wall
TOP_EMPTY,StairW,StairS,StairN,Door
TOP_EMPTY_SOUTHSTAIRNFULL,StairW,StairS,StairN,StairN
TOP_EMPTY,StairW,StairS,StairN,StairS
TOP_EMPTY_SOUTHSTAIRE,StairW,StairS,StairN,StairE
TOP_EMPTY_SOUTHSTAIRWFULL,StairW,StairS,StairN,StairW
TOP_EMPTY,StairW,StairS,StairS,Empty
TOP_EMPTY_SOUTHWALLCORNER,StairW,StairS,StairS,Wall
TOP_EMPTY,StairW,StairS,StairS,Door
TOP_EMPTY_SOUTHSTAIRN,StairW,StairS,StairS,StairN
TOP_EMPTY,StairW,StairS,StairS,StairS
TOP_EMPTY_SOUTHSTAIRE,StairW,StairS,StairS,StairE
TOP_EMPTY_SOUTHSTAIRWFULL,StairW,StairS,StairS,StairW
TOP_EMPTY,StairW,StairS,StairE,Empty
TOP_EMPTY_SOUTHWALLCORNER,StairW,StairS,StairE,Wall
TOP_EMPTY,StairW,StairS,StairE,Door
TOP_EMPTY_SOUTHSTAIRN,StairW,StairS,StairE,StairN
TOP_EMPTY,StairW,StairS,StairE,StairS
TOP_EMPTY_SOUTHSTAIRE,StairW,StairS,StairE,StairE
TOP_EMPTY_SOUTHSTAIRWFULL,StairW,StairS,StairE,StairW
TOP_EMPTY_SOUTHEASTSTAIRW,StairW,StairS,StairW,Empty
TOP_EMPTY_SOUTHWALLHORIZONTAL,StairW,StairS,StairW,Wall
TOP_EMPTY_SOUTHEASTSTAIRW,StairW,StairS,StairW,Door
TOP_EMPTY_SOUTHSTAIRN_SOUTHEASTSTAIRW,StairW,StairS,StairW,StairN
TOP_EMPTY_SOUTHEASTSTAIRW,StairW,StairS,StairW,StairS
TOP_EMPTY_SOUTHSTAIRE_SOUTHEASTSTAIRW,StairW,StairS,StairW,StairE
